taxon,lineage,conflict,pangoLEARN_version,pango_version,status,note
SEARCH-5625-SAN,B.1.1.222,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5627-SAN,B.1.561,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5628-SAN,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5629-SAN,B.1.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5630-SAN,B.1.561,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5631-SAN,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5634-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5636-SAN,B.1.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5637-SAN,B.1.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5638-SAN,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5639-SAN,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5640-SAN,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5642-SAN,B.1.232,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5644-SAN,B.1.1.222,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5646-SAN,B.1.596,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5647-SJQ,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5648-SAN,B.1.400,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5649-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5650-SAN,B.1.1.222,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5651-LAX,B.1.1.432,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5652-SAN,B.1.558,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5653-SAN,B.1.232,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5654-SAN,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5655-TIJ,B.1.232,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5656-SAN,B.1.139,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5658-SAN,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5659-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5661-SAN,B.1.561,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5662-SAN,B.1.551,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5664-SAN,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5665-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5666-SAN,B.1.587,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5668-SAN,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5669-SAN,B.1.561,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5672-SAN,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5674-SAN,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5677-SAN,B.1.558,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5679-SAN,B.1.126,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5680-SAN,B.1.582,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5681-SAN,B.1.361,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5682-SAN,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5683-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5684-SAN,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5686-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5687-SAN,B.1.1.128,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5688-SAN,B.1.400,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5689-SAN,B.1.1.222,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5690-SAN,B.1.232,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5691-SAN,B.1.565,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5692-SAN,B.1.232,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5693-SAN,B.1.232,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5694-SBD,B.1.232,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5695-SAN,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5696-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5697-SAN,B.1.349,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5698-SAN,B.1.399,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5699-SAN,B.1.241,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5700-SAN,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5701-SAN,B.1.1.416,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5702-SAN,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5703-SAN,B.1.232,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5704-SAN,B.1.561,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5705-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5706-SAN,B.1.421,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5707-SAN,B.1.232,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5708-TIJ,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5709-SAN,B.1.561,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5710-VEN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5711-SAN,B.1.1.222,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5712-KIN,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5713-SAN,B.1.232,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5714-SAN,B.1.596,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5715-SAN,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5716-TIJ,B.1.1.222,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5717-TIJ,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5718-SAN,C.28,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5719-SAN,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5720-SAN,B.1.1.432,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5721-SAN,B.1.577,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5722-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5723-SAN,B.1.561,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5724-SAN,B.1.1.135,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5725-SAN,B.1.577,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5726-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5727-SAN,B.1.561,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5728-SAN,B.1.551,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5729-SAN,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5730-SAN,B.1.551,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5731-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5732-TIJ,B.1.232,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5734-SAN,B.1.561,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5735-SAN,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5736-SAN,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5737-SAN,B.1.551,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5738-SAN,B.1.349,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5739-SAN,B.1.1.416,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5740-SAN,B.1.561,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5741-SAN,B.1.1.222,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5742-SAN,B.1.232,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5743-SAN,B.1.232,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5744-SAN,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5746-SAN,B.1.609,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5748-TIJ,B.1.551,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5749-TIJ,B.1.561,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5751-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5752-SAN,B.1.1.291,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5753-TIJ,B.1.609,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5754-SAN,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5755-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5756-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5757-TIJ,B.1.561,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5759-SAN,B.1.399,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5760-SAN,B.1.399,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5761-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5762-SAN,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5763-SAN,B.1.399,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5764-SAN,B.1.1.222,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5766-SAN,B.1.1.432,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5767-SAN,B.1.399,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5769-SAN,B.1.139,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5770-SAN,B.1.1.316,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5773-TIJ,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5774-JOR,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-5775-JOR,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-5776-JOR,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-5777-JOR,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-5778-JOR,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-5779-JOR,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-5780-JOR,B.1.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5781-JOR,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-5782-JOR,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-5783-JOR,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-5784-JOR,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-5785-JOR,B.1.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5786-JOR,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-5787-JOR,B.1.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5788-JOR,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-5789-JOR,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-5790-JOR,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-5791-JOR,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-5792-JOR,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-5793-JOR,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-5794-JOR,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-5795-JOR,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-5796-JOR,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,16/17 B.1.1.7 SNPs (0 ref and 1 other)
SEARCH-5797-JOR,B.1.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5798-JOR,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-5799-JOR,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-5800-JOR,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-5801-JOR,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-5802-JOR,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-5803-JOR,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-5804-JOR,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-5805-JOR,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-5806-JOR,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-5807-JOR,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-5808-JOR,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-5809-NBG,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5810-NBG,B.1.595,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5811-NBG,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5812-NBG,B.1.590,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5814-NBG,B.1.590,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5815-NBG,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5818-NBG,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5819-NBG,B.1.240,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5820-NBG,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5821-NBG,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5822-NBG,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5823-NBG,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5825-NBG,B.1.265,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5826-NBG,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5827-NBG,B.1.577,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5828-NBG,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5829-JOR,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-5830-JOR,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-5832-JOR,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-5833-JOR,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-5834-JOR,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-5840-SAN,B.1.561,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5848-SAN,B.1.561,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5850-SAN,B.1.232,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5856-SAN,B.1.609,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5864-SAN,B.1.241,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5865-SAN,B.1.551,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5866-SAN,B.1.561,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5871-SAN,B.1.232,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5872-SAN,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5873-SAN,B.1.609,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5874-SAN,B.1.561,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5875-SAN,B.1.241,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5876-SAN,B.1.1.362,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5878-SAN,B.1.561,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5889-SAN,B.1.177.60,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5895-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5896-SAN,B.1.177.60,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5901-SAN,B.1.551,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5902-SAN,B.1.1.7,0,2021-04-28,v1.1.23,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
SEARCH-5903-SAN,B.1.1.362,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5911-SAN,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5912-SAN,B.1.1.403,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5914-SAN,B.1.399,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5915-IPL,B.1.609,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5916-SAN,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5917-SAN,B.1.1.222,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5918-SAN,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5919-SAN,B.1.232,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5920-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5921-SAN,B.1.551,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5922-SAN,B.1.1.403,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5923-SAN,P.2,0,2021-04-28,v1.1.23,passed_qc,5/5 P.2 (B.1.1.28.2) SNPs (0 ref and 0 other)
SEARCH-5924-SAN,B.1.232,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5925-SAN,B.1.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5926-SAN,B.1.556,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5927-RIV,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5928-SAN,B.1.558,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5929-SAN,B.1.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5930-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5934-SAN,B.1.565,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5936-SAN,B.1.361,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5938-SAN,B.1.1.222,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5939-SAN,B.1.361,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5940-SAN,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5941-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5942-SAN,B.1.561,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5943-SAN,B.1.232,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5944-SAN,B.1.561,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5945-SAN,B.1.561,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5946-SAN,B.1.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5947-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5948-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5950-SAN,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5951-SAN,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5952-SAN,B.1.561,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5953-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5954-SAN,B.1.1.362,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5955-SAN,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5956-SAN,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5957-SAN,B.1.561,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5958-SAN,B.1.561,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5959-SAN,B.1.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5960-SAN,B.1.561,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5961-RIV,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5963-SAN,B.1.232,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5964-SAN,B.1.551,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5965-SAN,B.1.551,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5966-SAN,B.1.1.222,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5967-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5968-SAN,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5969-RIV,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5970-SAN,B.1.1.222,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5971-SAN,B.1.36.10,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5972-SAN,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5973-SAN,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5975-SAN,B.1.577,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5976-SAN,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5977-SAN,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5978-SAN,B.1.1.222,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5979-SAN,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5980-SAN,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5981-SAN,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5982-SAN,B.1.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5983-TUL,B.1.402,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5985-SAN,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5986-SAN,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5987-SAN,B.1.1.362,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5988-SAN,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5989-SAN,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5990-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5992-SAN,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5993-SAN,B.1.399,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5994-SAN,B.1.429,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5996-SAN,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5997-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5998-SAN,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-5999-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-6000-TIJ,B.1.612,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-6001-SAN,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-6004-SAN,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-6005-SAN,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-6006-SAN,B.1.1.222,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-6007-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-6008-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-6009-SAN,B.1.561,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-6010-SAN,B.1.561,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-6011-SAN,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-6012-TIJ,B.1.427,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-6013-SAN,B.1.421,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-6014-SAN,B.1.561,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-6015-SAN,B.1,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-6016-SAN,B.1.2,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-6017-SAN,B.1.1.432,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-6018-SAN,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-6019-SAN,B.1.561,0.0,2021-04-28,v1.1.23,passed_qc,
SEARCH-6020-SAN,B.1.243,0.0,2021-04-28,v1.1.23,passed_qc,
