taxon,lineage,conflict,ambiguity_score,scorpio_call,scorpio_support,scorpio_conflict,version,pangolin_version,pangoLEARN_version,pango_version,status,note
SEARCH-9362,B.1.427,0.0,0.9968041394003957,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9363,B.1.621,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9364,B.1,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9366,B.1,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9367,B.1,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9368,B.1.429,0.0,1.0,Epsilon (B.1.427/429-like),0.909100,0.090900,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 10; Ref alleles 1; Amb alleles 0
SEARCH-9369,B.1.1.7,0.0,1.0,Alpha (B.1.1.7-like),0.782600,0.130400,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 18; Ref alleles 3; Amb alleles 0
SEARCH-9370,B.1.1.7,0.0,1.0,Alpha (B.1.1.7-like),0.782600,0.130400,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 18; Ref alleles 3; Amb alleles 0
SEARCH-9371,B.1.1.7,0.0,1.0,Alpha (B.1.1.7-like),0.782600,0.130400,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 18; Ref alleles 3; Amb alleles 0
SEARCH-9372,B.1.429,0.0,0.9815766096326909,Epsilon (B.1.427/429-like),0.909100,0.090900,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 10; Ref alleles 1; Amb alleles 0
SEARCH-9373,B.1.429,0.0,1.0,Epsilon (B.1.427/429-like),0.909100,0.090900,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 10; Ref alleles 1; Amb alleles 0
SEARCH-9374,B.1.427,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9375,B.1.1.519,0.0,0.9837354505511446,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9376,B.1.1.7,0.0,1.0,Alpha (B.1.1.7-like),0.782600,0.130400,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 18; Ref alleles 3; Amb alleles 0
SEARCH-9377,P.1,0.0,1.0,Gamma (P.1-like),0.875000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0
SEARCH-9378,P.1,0.0,1.0,Gamma (P.1-like),0.875000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0
SEARCH-9379,P.1,0.0,1.0,Gamma (P.1-like),0.875000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0
SEARCH-9380,P.2,0.0,1.0,Zeta (P.2-like),0.857100,0.142900,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 6; Ref alleles 1; Amb alleles 0
SEARCH-9381,B.1.241,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9382,P.1,0.0,1.0,Gamma (P.1-like),0.875000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0
SEARCH-9383,P.1,0.0,1.0,Gamma (P.1-like),0.875000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0
SEARCH-9384,P.1,0.0,1.0,Gamma (P.1-like),0.875000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0
SEARCH-9385,P.1,0.0,1.0,Gamma (P.1-like),0.875000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0
SEARCH-9386,P.1,0.0,0.9966514459665144,Gamma (P.1-like),0.875000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0
SEARCH-9387,P.1,0.0,0.9639292730844794,Gamma (P.1-like),0.750000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 2
SEARCH-9388,P.1,0.0,0.9775089188769971,Gamma (P.1-like),0.750000,0.125000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 12; Ref alleles 2; Amb alleles 0
SEARCH-9389,B.1.1.7,0.0,1.0,Alpha (B.1.1.7-like),0.782600,0.130400,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 18; Ref alleles 3; Amb alleles 0
SEARCH-9390,B.1.429,0.0,1.0,Epsilon (B.1.427/429-like),0.909100,0.090900,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 10; Ref alleles 1; Amb alleles 0
SEARCH-9391,B.1.429,0.0,1.0,Epsilon (B.1.427/429-like),0.909100,0.090900,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 10; Ref alleles 1; Amb alleles 0
SEARCH-9392,B.1.429,0.0,1.0,Epsilon (B.1.427/429-like),0.909100,0.090900,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 10; Ref alleles 1; Amb alleles 0
SEARCH-9393,B.1.1.7,0.0,1.0,Alpha (B.1.1.7-like),0.782600,0.130400,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 18; Ref alleles 3; Amb alleles 0
SEARCH-9394,B.1.1.7,0.0,1.0,Alpha (B.1.1.7-like),0.782600,0.130400,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 18; Ref alleles 3; Amb alleles 0
SEARCH-9395,B.1,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9397,A.2.5,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9398,A.2.5,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9399,B.1,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9400,A.2.5,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9401,P.2,0.0,1.0,Zeta (P.2-like),0.857100,0.142900,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 6; Ref alleles 1; Amb alleles 0
SEARCH-9402,P.2,0.0,1.0,Zeta (P.2-like),0.857100,0.142900,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 6; Ref alleles 1; Amb alleles 0
SEARCH-9403,P.2,0.0,1.0,Zeta (P.2-like),0.857100,0.142900,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 6; Ref alleles 1; Amb alleles 0
SEARCH-9404,P.2,0.0,1.0,Zeta (P.2-like),0.857100,0.142900,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 6; Ref alleles 1; Amb alleles 0
SEARCH-9405,B.1.241,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9406,P.2,0.0,0.9965750818174899,Zeta (P.2-like),0.857100,0.142900,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 6; Ref alleles 1; Amb alleles 0
SEARCH-9407,P.2,0.0,1.0,Zeta (P.2-like),0.857100,0.142900,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 6; Ref alleles 1; Amb alleles 0
SEARCH-9408,P.2,0.0,1.0,Zeta (P.2-like),0.857100,0.142900,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 6; Ref alleles 1; Amb alleles 0
SEARCH-9409,P.2,0.0,1.0,Zeta (P.2-like),0.857100,0.142900,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 6; Ref alleles 1; Amb alleles 0
SEARCH-9410,P.2,0.0,1.0,Zeta (P.2-like),0.857100,0.142900,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 6; Ref alleles 1; Amb alleles 0
SEARCH-9411,P.2,0.0,1.0,Zeta (P.2-like),0.857100,0.142900,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 6; Ref alleles 1; Amb alleles 0
SEARCH-9412,P.2,0.0,1.0,Zeta (P.2-like),0.857100,0.142900,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 6; Ref alleles 1; Amb alleles 0
SEARCH-9413,P.2,0.0,1.0,Zeta (P.2-like),0.857100,0.142900,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 6; Ref alleles 1; Amb alleles 0
SEARCH-9414,P.2,0.0,1.0,Zeta (P.2-like),0.857100,0.142900,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 6; Ref alleles 1; Amb alleles 0
SEARCH-9415,P.2,0.0,1.0,Zeta (P.2-like),0.857100,0.142900,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 6; Ref alleles 1; Amb alleles 0
SEARCH-9416,P.2,0.0,1.0,Zeta (P.2-like),0.857100,0.142900,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 6; Ref alleles 1; Amb alleles 0
SEARCH-9417,P.2,0.0,1.0,Zeta (P.2-like),0.857100,0.142900,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 6; Ref alleles 1; Amb alleles 0
SEARCH-9418,P.2,0.0,1.0,Zeta (P.2-like),0.857100,0.142900,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 6; Ref alleles 1; Amb alleles 0
SEARCH-9419,B.1.1.7,0.0,1.0,Alpha (B.1.1.7-like),0.782600,0.130400,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 18; Ref alleles 3; Amb alleles 0
SEARCH-9420,P.2,0.0,1.0,Zeta (P.2-like),0.857100,0.142900,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 6; Ref alleles 1; Amb alleles 0
SEARCH-9421,P.2,0.0,1.0,Zeta (P.2-like),0.857100,0.142900,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 6; Ref alleles 1; Amb alleles 0
SEARCH-9422,B.1.1.7,0.0,1.0,Alpha (B.1.1.7-like),0.782600,0.130400,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 18; Ref alleles 3; Amb alleles 0
SEARCH-9423,P.1,0.0,1.0,Gamma (P.1-like),0.875000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0
SEARCH-9424,P.2,0.0,1.0,Zeta (P.2-like),0.857100,0.142900,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 6; Ref alleles 1; Amb alleles 0
SEARCH-9426,B.1.241,0.0,0.9834220063227697,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9429,B.1.1.316,0.0,0.9431663326653307,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9431,B.1.234,0.0,0.9838921001926783,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9432,B.1.1,0.0,0.9767153058056505,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9433,B.1.577,0.0,0.9792505419634562,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9435,B.1.243,0.0,0.9993928354584092,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9436,B.1.429,0.0,0.9919718632923006,Epsilon (B.1.427/429-like),1.000000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0
SEARCH-9437,B.1.232,0.0,0.9862750374841414,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9441,B.1.429,0.0,0.9956960578937345,Epsilon (B.1.427/429-like),1.000000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0
SEARCH-9442,B.1.243,0.0,0.986469864698647,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9444,B.1.234,0.0,0.9810256212080226,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9445,B.1,0.0,0.9940101484109725,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9446,B.1.234,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9449,B.1.561,0.0,0.9811043703388848,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9451,B.1.243,0.0,0.9942787397970859,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9452,B.1.2,0.0,0.9891896036187994,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9454,B.1.1.258,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9456,B.1.558,0.0,0.9558468300795945,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9457,B.1.561,0.0,0.9887631831255992,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9458,B.1.429,0.0,0.9999620738043766,Epsilon (B.1.427/429-like),1.000000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0
SEARCH-9459,B.1.1,0.0,0.9800796812749004,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9460,B.1.561,0.0,0.9776674937965261,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9461,B.1.561,0.0,0.9997723996661861,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9462,B.1.561,0.0,0.9898866074164879,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9463,B.1.577,0.0,0.9985187435907175,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9464,B.1.1.222,0.0,0.995045354066621,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9465,B.1.1.316,0.0,0.9882975866170434,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9466,B.1.561,0.0,0.9992789100155604,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9467,B.1.429,0.0,1.0,Epsilon (B.1.427/429-like),1.000000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0
SEARCH-9468,B.1.427,0.0,0.9887631831255992,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9470,B.1.565,0.0,0.9887631831255992,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9472,B.1.2,0.0,0.9784992058265215,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9473,B.1.561,0.0,0.9881422924901185,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9475,B.1.595,0.0,0.9990889766170665,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9477,B.1.1.135,0.0,0.9854169071530263,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9478,B.1.2,0.0,0.9738081338781864,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9479,B.1.561,0.0,0.9976050180574035,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9480,B.1.243,0.0,0.9851044994418998,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9481,B.1.1.222,0.0,0.9888407408827703,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9482,B.1.1,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9485,B.1.234,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9486,B.1.404,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9490,B.1.241,0.0,0.9831083686849209,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9491,B.1.397,0.0,0.9965750818174899,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9492,B.1.241,0.0,0.984361759494646,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9493,B.1.526,0.0,0.9857291225910682,Iota (B.1.526-like),1.000000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 19; Ref alleles 0; Amb alleles 0
SEARCH-9494,B.1.1.7,0.0,0.9984807049529019,Alpha (B.1.1.7-like),0.782600,0.130400,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 18; Ref alleles 3; Amb alleles 0
SEARCH-9495,P.1,0.0,0.9814192451809789,Gamma (P.1-like),0.875000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0
SEARCH-9496,B.1.427,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9497,B.1.1,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9500,B.1.1.7,0.0,1.0,Alpha (B.1.1.7-like),0.782600,0.130400,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 18; Ref alleles 3; Amb alleles 0
SEARCH-9501,P.1,0.0,0.9874428785376905,Gamma (P.1-like),0.875000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0
SEARCH-9502,P.1,0.0,1.0,Gamma (P.1-like),0.875000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0
SEARCH-9507,B.1.1.7,0.0,1.0,Alpha (B.1.1.7-like),0.782600,0.130400,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 18; Ref alleles 3; Amb alleles 0
SEARCH-9508,B.1.1.519,0.0,0.9973763260960493,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9509,P.1,0.0,1.0,Gamma (P.1-like),0.875000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0
SEARCH-9510,A.2.5,0.0,0.997757421414725,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9514,B.1.526,0.0,1.0,Iota (B.1.526-like),1.000000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 19; Ref alleles 0; Amb alleles 0
SEARCH-9515,B.1,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9516,P.1,0.0,0.9938949938949939,Gamma (P.1-like),0.875000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0
SEARCH-9517,B.1.1.519,0.0,0.9939333816627876,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9521,B.1,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9522,P.1,0.0,0.9804740362680276,Gamma (P.1-like),0.875000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0
SEARCH-9523,C.37,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9526,B.1,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9528,B.1.1.7,0.0,1.0,Alpha (B.1.1.7-like),0.782600,0.130400,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 18; Ref alleles 3; Amb alleles 0
SEARCH-9529,A.2.5,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9533,P.1,0.0,1.0,Gamma (P.1-like),0.875000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0
SEARCH-9534,B.1.241,0.0,0.9953899493275422,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9540,B.1.1.7,0.0,1.0,Alpha (B.1.1.7-like),0.782600,0.130400,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 18; Ref alleles 3; Amb alleles 0
SEARCH-9541,P.1,0.0,1.0,Gamma (P.1-like),0.875000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0
SEARCH-9548,B.1.241,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9549,B.1.1.519,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9550,B.1.556,0.0,0.9980240158078736,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9554,B.1.525,0.0,1.0,Eta (B.1.525-like),1.000000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 16; Ref alleles 0; Amb alleles 0
SEARCH-9555,A.2.5,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9556,B.1,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9558,B.1.1.93,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9559,B.1.241,0.0,0.993587786259542,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9561,P.1,0.0,0.9937030111055986,Gamma (P.1-like),0.875000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0
SEARCH-9562,B.1,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9563,B.1.243,0.0,0.9943938064909805,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9565,B.1.427,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9566,B.1,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9567,P.1,0.0,1.0,Gamma (P.1-like),0.875000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0
SEARCH-9568,B.1,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9569,B.1,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-9570,B.1.1.7,0.0,0.9982524124306663,Alpha (B.1.1.7-like),0.782600,0.130400,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 18; Ref alleles 3; Amb alleles 0
SEARCH-9571,B.1.1.7,0.0,1.0,Alpha (B.1.1.7-like),0.782600,0.130400,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 18; Ref alleles 3; Amb alleles 0
SEARCH-9573,B.1.1.7,0.0,1.0,Alpha (B.1.1.7-like),0.782600,0.130400,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 18; Ref alleles 3; Amb alleles 0
